"ECO_CODE","ECOREGION","PROV_CODE","PROVINCE","RLM_CODE","REALM","ALT_CODE","ECO_CODE_X","Lat_Zone","layer.1.1.1.1","layer.2.1.1.1","layer.1.2.1.1","layer.2.2.1.1","layer.1.1.2.1","layer.2.1.2.1","layer.1.2.2.1","layer.2.2.2.1","layer.1.1.1.2","layer.2.1.1.2","layer.1.2.1.2","layer.2.2.1.2","layer.1.1.2.2","layer.2.1.2.2","layer.1.2.2.2","layer.2.2.2.2","layer.1.1","layer.2.1","layer.1.2","layer.2.2"
20084,"Gulf of Guinea Islands",17,"Gulf of Guinea",4,"Tropical Atlantic",78,84,"Tropical",5.19103273479878e-05,0.00361291744506444,0.00304173420840897,0.00727029594041989,3.70613996616608,0.000283243580327672,0.000455543893175314,4.77380593160383e-05,1.03763241963569,0.15934399590898,0,0.0741135516298404,0.00622860125264218,0,0,0.000814751091953683,0.0918404781666925,0.00312261209232071,1.63745860364169,0.68082154297135
20087,"Northern and Central Red Sea",18,"Red Sea and Gulf of Aden",5,"Western Indo-Pacific",97,87,"Tropical",0.00192258700080601,0.116102725766534,0.0791572034282259,0.032366700405439,4.06764155335455,0.0142362233944306,0.0401973683086355,0.00650268663793222,1.11932974757571,0.298454373617906,0.000798034165607433,0.00105130991229932,0.000368989171005991,0.00350440602262757,0.000244427186832024,0.0232567793544129,0.247532586872461,0.189287854500808,1.62371209713568,0.269615454255634
20088,"Southern Red Sea",18,"Red Sea and Gulf of Aden",5,"Western Indo-Pacific",98,88,"Tropical",0.00200716140031446,0.0578078153010002,0.0266922386569636,0.017956247029535,3.20243821337191,0.0174288418792259,0.0269976200924016,0.0016345329778572,0.781418516673288,0.234278711246754,0,4.54145938778938e-05,0.00073076116606418,0.00794608099394469,0.000342113977154813,0.0252346425504801,0.186229442895196,0.447680379581115,1.1179675986874,0.250040094680941
20089,"Gulf of Aden",18,"Red Sea and Gulf of Aden",5,"Western Indo-Pacific",96,89,"Tropical",0.000432419821314887,0.0541400250511237,0.0191167962134812,0.0233191913165421,3.89174903776158,0.00621103287353509,0.00744214555247509,0.000300741940475731,1.05281694970157,0.289248449853141,0,0.0482304867836492,0.0129337986026417,0.000712441484207573,1.51952726030786e-05,0.00692432174344962,0.194604138614316,0.0364348703828338,1.62811450462449,0.510751524089772
20090,"Arabian (Persian) Gulf",19,"Somali/Arabian",5,"Western Indo-Pacific",92,90,"Tropical",0.00239690404845469,0.13461293379085,0.119304163312013,0.0645550240788337,3.71747564210711,0.0279584325241939,0.160354749239765,0.0132330647901553,0.490776950353858,0.387721672976703,0.0172660293834438,0.156883676920125,0.00382214858838432,0.0200595656513026,0.00289620090320905,0.0379925263789023,0.274325176498822,0.618401847713967,0.86942892635377,0.315485668636914
20091,"Gulf of Oman",19,"Somali/Arabian",5,"Western Indo-Pacific",94,91,"Tropical",0.000888193903872642,0.112158135978963,0.0480621989865963,0.0319735107601749,4.32364818848624,0.0098243479057903,0.013164610442,0.00221492431906085,1.00314964443414,0.448453684306061,0.000107028404243424,0.0620341485938505,0.00586871788873362,0.00231445601879751,0.000116222647672684,0.0117071601896368,0.318573293862565,0.0890466856888291,1.66781307643444,0.49617815680668
20092,"Western Arabian Sea",19,"Somali/Arabian",5,"Western Indo-Pacific",95,92,"Tropical",0.000148662102001542,0.034796635605489,0.0127676328751583,0.0174960376492476,3.90935304381925,0.00312006903710853,0.00148853784046533,0.000448573594869274,1.0140741849154,0.294302626042221,0,0.00386115960397675,0.00650747511396227,0.000806665095903008,5.40040650563363e-05,0.00417566930052994,0.187704880191242,0.0418964979449475,1.75454303779559,0.531160681074609
20093,"Central Somali Coast",19,"Somali/Arabian",5,"Western Indo-Pacific",93,93,"Tropical",9.71949206222962e-05,0.0126384990983485,0.0047427495892565,0.0039351824212961,3.52489938326115,0.00458926202133353,0,0,1.03299053225588,0.0928591623982014,0,0.000692733006488732,0.00336885610787979,0,0,0.00388064434286455,0.0517733669720058,0.0330634942257516,1.66205700650265,0.618210666392637
20094,"Northern Monsoon Current Coast",20,"Western Indian Ocean",5,"Western Indo-Pacific",89,94,"Tropical",0.000467747128891005,0.0107631638381402,0.00589462960908052,0.00393708300290951,3.48324144423165,0.00538699951329129,0.00567853582257358,3.63013095427604e-05,1.05987107126259,0.0356639940600911,0,0.00707784329487556,0.00359410996019544,0.00321040329311357,0.000549266035884154,0.00572959701114788,0.0169081828140771,0.0287138935085614,1.71286058255772,0.576898022146713
20095,"East African Coral Coast",20,"Western Indian Ocean",5,"Western Indo-Pacific",88,95,"Tropical",0.00207014560079083,0.0495456498949766,0.0448139666656238,0.0123947481108317,3.64868805991331,0.0162710930826771,0.00965695629492197,0.000577461748249286,1.04074946665249,0.0996241804835667,0,0.00737212133522343,0.00289798798577233,0.00637912716324808,0.00074230091680831,0.0146586722677358,0.0547841589854488,0.0668201614867848,1.69181199646475,0.527517819189718
20096,"Seychelles",20,"Western Indian Ocean",5,"Western Indo-Pacific",86,96,"Tropical",7.34433533021314e-05,0.00245309463173322,0.000929186630441483,0.00866203705169962,3.59607640384932,4.954441755149e-05,0.00070097524121282,7.26818762154241e-05,1.09719186090849,0.0808303148693577,0,0.00751707324137345,0.0119744933971852,1.92178521570545e-06,3.46192673637139e-07,0.000425594734572971,0.0479222122461607,0.0194892015989102,1.69608537312628,0.621697012012447
20097,"Cargados Carajos/Tromelin Island",20,"Western Indian Ocean",5,"Western Indo-Pacific",83,97,"Tropical",9.78405025281167e-08,0.0465035148461764,0.0209579103142533,0.0190977248487722,3.7292449705071,0,0,0,1.08902489687638,0.0830143873636528,0,0.00388058452199305,0.0119194857709587,0,0,5.42337429306508e-05,0.049690143183892,0.0231444180342989,1.7872160149691,0.594741511219198
20098,"Mascarene Islands",20,"Western Indian Ocean",5,"Western Indo-Pacific",85,98,"Tropical",0.000130463371736796,0.00272182731432059,0.00232412803184925,0.00577771921729645,4.02622784709175,0.000911126707348044,0.00043501638214522,0.000292297542860952,1.21145128127813,0.166953155848753,0,0,0.00792248418399335,0.000475711056352359,0.000315393428153934,0.000793845615370233,0.099713381582647,0.00237380569969073,1.84039559688858,0.68324056820004
20099,"Southeast Madagascar",20,"Western Indian Ocean",5,"Western Indo-Pacific",87,99,"Tropical",0.000556915830136572,0.0398036308621694,0.00806822772734298,0.0102019058543175,4.07597443013117,0.0063594519297995,0.00184735490460819,1.88773359904867e-05,1.15484584970218,0.167160436700851,0,0,0.00744702231348021,0.000356492788157122,9.22000845888473e-06,0.00485951306186612,0.099486522990662,0.0329770441372491,1.83997999155739,0.701995920989735
20100,"Western and Northern Madagascar",20,"Western Indian Ocean",5,"Western Indo-Pacific",91,100,"Tropical",0.000877707677935894,0.038071841995755,0.0100932468751355,0.0118898177856267,3.7938210378589,0.00603320100166917,0.00413757978020144,0.000120429054827304,1.09862399929938,0.0998064579016524,0,0.000866256258688337,0.00843322847057131,0.00073391058582666,3.65316667815021e-05,0.00757867144476894,0.056678051094233,0.0524710040300436,1.73219217310568,0.665176876152837
20101,"Bight of Sofala/Swamp Coast",20,"Western Indian Ocean",5,"Western Indo-Pacific",90,101,"Tropical",0.000288745891955905,0.0437622632683062,0.00355596810678679,0.0031330414080507,3.66831584457448,0.0148846167020617,0.00785808930494987,9.12125700509578e-05,0.984590695960503,0.136800649212254,0,0,0.00204829800231032,0.00622246671844878,0.00127453985887291,0.00831782570773902,0.0770491287580115,0.189266656286149,1.64832331583587,0.540848295164176
20102,"Delagoa",20,"Western Indian Ocean",5,"Western Indo-Pacific",84,102,"Tropical",0.000599518180698585,0.026852804815576,0.00261802791387395,0.00641844471718638,3.80033963683621,0.00406173965210011,0.00469695871098302,0.000203783664108166,1.11631191122672,0.159772126778178,0,0.00160250844770403,0.00230799707312918,0.00246496412396982,0.000648081962091609,0.00681528560188073,0.103823994730865,0.0435341973704601,1.71064111686671,0.606966149785646
20103,"Western India",21,"West and South Indian Shelf",5,"Western Indo-Pacific",100,103,"Tropical",0.00106651266159255,0.273369059781115,0.184561770947912,0.0881655073995822,4.46710417582521,0.0304633860681235,0.0333265741176075,0.00236441969220378,0.889941014870696,0.314269435199973,0.000994588937845459,0,0.00498225476150061,0.0351051809486173,0.00241698524563538,0.0139158490511269,0.243133896545423,0.191113040532892,1.55971622686645,0.598198462837608
20104,"South India and Sri Lanka",21,"West and South Indian Shelf",5,"Western Indo-Pacific",99,104,"Tropical",0.00087489006132056,0.102016998001209,0.0847202125993078,0.0614243302257221,4.65593874418939,0.0139954123567173,0.00804979327693802,0.0012491774147401,1.04071659367998,0.223467640472745,0,0.715326610595744,0.0300280808584127,0.0156197808627531,0.00046617648262507,0.00897105371900012,0.139930824442428,0.0701784886412263,1.54114242204451,0.597760206513045
20105,"Maldives",22,"Central Indian Ocean Islands",5,"Western Indo-Pacific",102,105,"Tropical",0.00117237407151928,0.0356244363126397,0.0204988915437667,0.030572965689741,3.81699906283113,2.58912887116599e-05,0.000256574086286109,0.000411535761548038,1.10558489393822,0.174040828027398,0,8.21826762404644e-05,0.0342003770934326,2.56264336576725e-08,6.91195958115419e-11,0.00422412612041014,0.113307870331811,0.0240456539597933,1.60485048877033,0.668099911657491
20106,"Chagos",22,"Central Indian Ocean Islands",5,"Western Indo-Pacific",101,106,"Tropical",0,0.000738104901745771,0.000668214190319876,0.00375558482666282,3.64118284353062,0,0.000324612736915849,6.06198450162961e-05,1.10694035443564,0.112560863255974,0,2.82254535462831e-06,0.005542785822321,0,0,0,0.0626170901615466,0.0346823274286624,1.6681204789922,0.645168932554468
20107,"Eastern India",23,"Bay of Bengal",5,"Western Indo-Pacific",103,107,"Tropical",0.000577050812459863,0.17241858864922,0.107791591670771,0.067532952027863,4.0878822579145,0.0269345263822653,0.011239651170141,0.00105402247443426,1.00683202466527,0.147356620144541,0.000197492211591012,0.0336947037887654,0.00887646200735541,0.0289638207275563,0.00169500464669272,0.00741501138260761,0.0832644430898185,0.055552870713579,1.72500323845605,0.601482144791058
20108,"Northern Bay of Bengal",23,"Bay of Bengal",5,"Western Indo-Pacific",104,108,"Tropical",0.0019359412562541,0.250758207320339,0.189863199988126,0.0721517088746857,3.79866548580889,0.0275135851743698,0.00741712727461485,0.000351424959587479,0.835997505873919,0.0422845576670674,1.55583336841585e-05,0.00528379432845824,0.0044417642535554,0.0261207762058531,0.00391385436430117,0.021578731005076,0.0281092360138923,0.231792881702736,1.5122201033999,0.536915497240982
20109,"Andaman and Nicobar Islands",24,"Andaman",5,"Western Indo-Pacific",105,109,"Tropical",0.000300062384620381,0.0984208150577946,0.0859242184609896,0.0406121785101331,3.79647564290962,0.000726776554293488,0.000347641941645113,0.000100483729407942,1.05317178480851,0.0859857932330084,0,0.0131932341489966,0.00884875223221884,0.00137134865502309,4.94996780151146e-06,0.0047247022739835,0.0528263610968219,0.0349436253982192,1.6732915306384,0.641681346360792
20110,"Andaman Sea Coral Coast",24,"Andaman",5,"Western Indo-Pacific",106,110,"Tropical",0.00414443644597657,0.443912096854068,0.318725269926571,0.145702129416747,4.10451446128353,0.00983529398080996,0.0131326203694133,0.00200574969252446,0.787116146074549,0.0914756812235733,1.84517319466577e-05,0.00120339302605505,0.0023902438861509,0.00791768826302772,0.000822925898882825,0.0301556332919168,0.0782431855972987,0.392747069424874,1.33245012799585,0.442516304987055
20111,"Western Sumatra",24,"Andaman",5,"Western Indo-Pacific",107,111,"Tropical",0.00333970062061841,0.10995479100516,0.0978225180523501,0.0639089810645703,3.33250971543948,0.00843606995584224,0.00316888035549756,0.000145133483204728,1.05962050484882,0.0470497823531976,0,0.0024686966209773,0.00771601373546105,0.00699232188959808,0.000742376589897931,0.010511175112275,0.0287107815504913,0.0493915226255949,1.22069730953986,0.611833120337393
20112,"Gulf of Tonkin",25,"South China Sea",6,"Central Indo-Pacific",116,112,"Tropical",0.00327951423191906,0.439172279642317,0.406633353887405,0.0984853271208794,4.38365220482508,0.0348257763880577,0.0389106778035494,0.00479457906466792,0.792531053816304,0.265410343704767,0.000424588951761398,0.0121106712146766,0.00368117631594052,0.0630818559299762,0.00771396532306733,0.0357447207743493,0.233975047851042,0.339489018277161,1.18612075344086,0.417267493887404
20113,"Southern China",25,"South China Sea",6,"Central Indo-Pacific",118,113,"Tropical",0.00209874370084739,0.637037507015008,0.596719595051381,0.162071005699948,5.3950662611207,0.0318686830418992,0.0550612915518765,0.00807970964258997,0.724627597724141,0.451211020833019,0.000223355731048533,0.0171085538348447,0.00373008425390533,0.0379570334717155,0.00450232256564809,0.0345148340204882,0.427715781494236,0.39518014369308,1.31103638448555,0.494322616474031
20114,"South China Sea Oceanic Islands",25,"South China Sea",6,"Central Indo-Pacific",117,114,"Tropical",0,0.129992056943203,0.182914139090012,0.089412100125232,4.23845474212562,0,0,5.47510545467717e-06,1.10913042523629,0.323917263957161,0,0.0101146869216086,0.0395180968616292,0,0,0,0.226739684573177,0.0126753499171609,1.53031088670406,0.583724540804921
20115,"Gulf of Thailand",26,"Sunda Shelf",6,"Central Indo-Pacific",113,115,"Tropical",0.00296906766715213,0.413782556892802,0.321868974798853,0.14465782101329,4.06818513984704,0.025381841615262,0.0456472188520329,0.0041283506110946,0.521190390103368,0.24764319115293,0.000612824151722358,6.4979166928688e-05,0.00443203471245341,0.028842463245413,0.00592789079001813,0.025973452179384,0.200478285265018,0.622144963134836,1.03197557686276,0.420463241383562
20116,"Southern Vietnam",26,"Sunda Shelf",6,"Central Indo-Pacific",114,116,"Tropical",0.00129688407907839,0.481731544787855,0.441713116181761,0.153212839016254,4.28471448948989,0.0243930032909831,0.0222505385246362,0.00273042035295402,0.610187285995855,0.356776489740558,0.0031523267936956,0.00236072552647917,0.00987271928969466,0.0378502613297922,0.00696065584071757,0.0215503918173518,0.199498021769749,0.624607192875335,0.945740630836385,0.338829442166259
20117,"Sunda Shelf/Java Sea",26,"Sunda Shelf",6,"Central Indo-Pacific",115,117,"Tropical",0.00392456825932046,0.502276755468238,0.365945252824327,0.20173963541118,4.30910037403909,0.0157388878385554,0.011301519981947,0.000860198662398662,0.610611735499535,0.223379213875773,0.00162593167595661,0.00716727337647999,0.0348255195367011,0.0211197317054526,0.00345934120213775,0.0148578934994597,0.199313616560105,0.586006872823429,1.07697570932949,0.42797069665831
20118,"Malacca Strait",26,"Sunda Shelf",6,"Central Indo-Pacific",112,118,"Tropical",0.00251153162102576,0.494729072887412,0.367425022148384,0.192057297215302,4.55704693834175,0.0531337092805739,0.101477229163792,0.00781051855009037,0.547043470635948,0.365216584011641,0.00011602957603033,0.00127564848608906,0.0048823383617239,0.0896689395501266,0.0153899186899973,0.0562542664870844,0.271729928654099,0.625450886915338,0.996068675677991,0.36480585768871
20119,"Southern Java",27,"Java Transitional",6,"Central Indo-Pacific",109,119,"Tropical",0.00612740764297168,0.0777918096417087,0.0640805391057236,0.0448355890111957,3.70360058049746,0.0162352757172793,0.0098018936499323,0.000556333080440952,1.07598053361657,0.0957658483703894,0.000535868983715611,0.0011849815477232,0.00790863045183921,0.0113320496951414,0.00206308886960766,0.00912441422242444,0.060419063453329,0.0597303788349448,1.51002191049388,0.650104913924103
20120,"Cocos-Keeling/Christmas Island",27,"Java Transitional",6,"Central Indo-Pacific",108,120,"Tropical",3.79349317397208e-05,0.00187305173379786,0.0045145979179098,0.00439036287219288,3.78122410849945,2.0947177953361e-06,4.70128292921603e-05,1.43589806615686e-05,1.12370410019994,0.127254073448268,0,1.56017194575696e-05,0.00428288357941267,0,0,0.00015839661282852,0.0709442090209852,0.000844666747030981,1.67531500661607,0.76782569331764
20121,"South Kuroshio",28,"South Kuroshio",6,"Central Indo-Pacific",119,121,"Tropical",0.000948209209933224,0.108375572524803,0.108944923200067,0.0643694368567379,4.31410868541304,0.00141997163716044,0.0032201125319086,0.000709016530300371,1.1651679212336,0.36179591343148,0,0.0187871601211965,0.0261653632321641,0.00144448445510898,0.000183210750992699,0.00454204529462109,0.23429759641765,0.0133953272425506,1.52105575458736,0.679286634877744
20122,"Ogasawara Islands",29,"Tropical Northwestern Pacific",6,"Central Indo-Pacific",141,122,"Tropical",3.27919557185348e-07,0.041414543161285,0.0660444700421147,0.0527027149157648,4.28219841033367,7.05893041978949e-06,0,1.15555674586026e-05,1.18829587646134,0.238400504050866,0,0.00672357773579858,0.0272167785416488,0,0,0.000177425883790945,0.141350041982796,0.000704844681216952,1.79335306484532,0.725795600880589
20123,"Mariana Islands",29,"Tropical Northwestern Pacific",6,"Central Indo-Pacific",140,123,"Tropical",0.000278442711487562,0.00452907009134594,0.0139252453522321,0.0324535723748623,4.09985526451948,0.000264245366170432,0.000274979650944514,0.000129036096051696,1.17489562127374,0.212399163172108,0,0,0.046418531859439,0,0,0.000476448607023233,0.125831736826492,0.0012560830946445,1.79546507319182,0.691257991597267
20124,"East Caroline Islands",29,"Tropical Northwestern Pacific",6,"Central Indo-Pacific",139,124,"Tropical",0.000223494818516347,0.0021437821623955,0.00595063087258664,0.0109483502635074,3.36481759606171,2.3589266048077e-05,0.000372318690398376,1.58205387836483e-05,1.13725361401583,0.106753264955147,0,0,0.0143418402005114,0,0,0.000671885697492385,0.061493066978641,0.00825690638648935,1.35015522597833,0.666213768205896
20125,"West Caroline Islands",29,"Tropical Northwestern Pacific",6,"Central Indo-Pacific",142,125,"Tropical",0.000422596122585887,0.00272127431334879,0.00797917104382756,0.0100353996292895,3.7885618816329,4.28198170949252e-05,0.000569075165925919,4.69192225588179e-05,1.16127686625549,0.142263715689227,0,0.000215917097494121,0.0111928817041599,1.61931285948666e-06,3.64254415490003e-07,0.000624455528387764,0.0792005078348908,0.00573326500408044,1.64541204209432,0.720822946804397
20126,"Palawan/North Borneo",30,"Western Coral Triangle",6,"Central Indo-Pacific",125,126,"Tropical",0.00676914442708358,0.265458378079104,0.320553397477836,0.13991727431695,4.26517300251435,0.014042440173279,0.0230752111580811,0.00113869803117043,0.99844244028747,0.201732266434476,0.00169075048828491,0.0051576953356841,0.0343215562957685,0.0131470891940756,0.00186285058039388,0.0336447476003552,0.164959019795301,0.255130515207985,1.34876925466248,0.435360246582828
20127,"Eastern Philippines",30,"Western Coral Triangle",6,"Central Indo-Pacific",121,127,"Tropical",0.0158427526478082,0.149092559098342,0.27658094242143,0.155134320032301,4.54832611655981,0.0236990129725518,0.0218862046210831,0.0016303574729644,1.13614754646607,0.223706804292875,0,0.00165838113222752,0.0593448405810844,0.0127137591471914,0.00169245202101371,0.0383632698734047,0.134172308351881,0.106915818874098,1.627853060881,0.561891706663997
20128,"Sulawesi Sea/Makassar Strait",30,"Western Coral Triangle",6,"Central Indo-Pacific",127,128,"Tropical",0.00240244902967681,0.209954224990042,0.158627108675077,0.127105761962771,4.00056167505994,0.00929956914681804,0.0107009507365284,0.000535569084388623,0.998698347758957,0.18281842632576,5.80181512298268e-05,0.00307284538291428,0.048438795943998,0.00832490258625023,0.000625020415571243,0.0128905385249737,0.11743188250223,0.179810878255763,1.40243163107913,0.527334722876904
20129,"Halmahera",30,"Western Coral Triangle",6,"Central Indo-Pacific",122,129,"Tropical",0.000894640589222792,0.132859388413374,0.120226876358813,0.144844252563436,4.08451675036338,0.00500331151903818,0.00488327182125343,0.000186283214977441,1.06014911121266,0.153964654322803,0,0.00366742926158725,0.0521515958065389,0.00183398479871302,4.08798871676021e-05,0.0200882101287521,0.0924757079666824,0.138017964370099,1.60131228202489,0.551916851429965
20130,"Papua",30,"Western Coral Triangle",6,"Central Indo-Pacific",126,130,"Tropical",0.000989599084454045,0.119197451846151,0.121268667885205,0.10652498729285,3.85191577147402,0.00724810201256377,0.00528764343205884,0.00018064702699345,1.05088139579457,0.0828522134118472,2.39002430129392e-07,0.0021178661185099,0.0514737908721232,0.00247475883248772,0.000141047048210285,0.0165065709131312,0.0460102914371335,0.160199284377409,1.50292709654517,0.575634077816787
20131,"Banda Sea",30,"Western Coral Triangle",6,"Central Indo-Pacific",120,131,"Tropical",0.00288606256520261,0.17014108744111,0.115878668637142,0.108758741309125,3.61458861989625,0.00776388899192889,0.00424365831277917,0.000221506200435725,1.08121717691542,0.0860027697153061,1.95150256831416e-05,0.00331903407684171,0.0523637332584761,0.0069235552870828,0.000429222592404896,0.0197403653363661,0.0517533650228357,0.0956639733829164,1.24905696176113,0.558205295097663
20132,"Lesser Sunda",30,"Western Coral Triangle",6,"Central Indo-Pacific",123,132,"Tropical",0.00633054800543317,0.125548559940742,0.0931990218537729,0.0640027083612096,3.85513064792605,0.0134631129794409,0.00459756674332661,0.000620060665351066,1.09903808215567,0.173949775117737,0,0.00200195957611071,0.0124820720663061,0.0116805159875333,0.000847095116022672,0.0214259328110031,0.108998355734461,0.0474200453090786,1.477803482856,0.591721713919073
20133,"Northeast Sulawesi",30,"Western Coral Triangle",6,"Central Indo-Pacific",124,133,"Tropical",0.00373941719472683,0.318605205228579,0.255904012771406,0.197857587357423,3.47015195478612,0.0251129543412553,0.0165943939479593,0.000574034069179834,0.897975508800641,0.0127352716661546,0,0.00337205589545057,0.0373756990675623,0.0349959485713091,0.0022397967751637,0.0368151807299066,0.00293240903804085,0.33257029300585,1.0914344564815,0.199317726093292
20134,"Bismarck Sea",31,"Eastern Coral Triangle",6,"Central Indo-Pacific",128,134,"Tropical",0.00236430610089834,0.0121968944775894,0.00850933444634198,0.0536363278634422,3.64605731436153,0.00342602859648558,0.00203798500294078,8.98329107912097e-05,1.08588094654199,0.131790511226592,0,0,0.078520038424209,0.000326911589864398,6.88126389941868e-05,0.0104061754008096,0.0848027265814557,0.0341686873547105,1.60761772696447,0.530214033935108
20135,"Solomon Archipelago",31,"Eastern Coral Triangle",6,"Central Indo-Pacific",129,135,"Tropical",0.00179604066452364,0.00635464286892597,0.00661040653029666,0.0445355260381421,3.67150918054421,0.000911244894122837,0.00106740526115509,2.23454547097582e-05,1.10621340499571,0.0787198648182265,0,0.000387877144814502,0.0637912404912673,0.000112366858871551,1.60344671604333e-05,0.00653031598181222,0.046336300372926,0.0220444697085147,1.70090622990453,0.58515342542499
20136,"Solomon Sea",31,"Eastern Coral Triangle",6,"Central Indo-Pacific",130,136,"Tropical",0.00299548360955131,0.0117782516706048,0.00632149941174112,0.0671445152368005,3.83876979878419,0.00298521825409473,0.00330582217101115,2.9906407718516e-05,1.09548533756893,0.182540380318859,0,0,0.102061536834987,0.000490470024049518,5.22790090404619e-05,0.0106385113624686,0.11624499980626,0.0936612832915014,1.61791449860416,0.525119763452036
20137,"Southeast Papua New Guinea",31,"Eastern Coral Triangle",6,"Central Indo-Pacific",131,137,"Tropical",0.00151328175676562,0.00392367383616371,0.00333588923028965,0.0625608765262773,3.67777947411151,0.00240921580976691,0.00186758233095699,9.75807199003966e-05,1.11829650140886,0.18785549972312,0,0.000475301817197986,0.0918732037676809,0.00084332961946723,4.95565335226037e-05,0.00549498006853726,0.110905560132593,0.0291229133011937,1.50279292349248,0.55436157397649
20138,"Gulf of Papua",32,"Sahul Shelf",6,"Central Indo-Pacific",135,138,"Tropical",0.000986074674252252,0.0265735453498282,0.0117050561604936,0.0330512229330002,2.51979287447009,0.0181254998571754,0.0157870760335693,3.70305465435531e-05,0.717949868707764,0.0774885858917159,0,0.000999304733437767,0.032583519910239,0.00548321601399886,0.000381016367699265,0.0285092022571983,0.0582366055536331,0.530175751117254,0.594943501029157,0.366776793426839
20139,"Arafura Sea",32,"Sahul Shelf",6,"Central Indo-Pacific",133,139,"Tropical",0.000213059777100337,0.322931652036633,0.218903936999862,0.124980293042126,2.94221118736121,0.00595405923421961,0,3.13798536818007e-05,0.520068105096795,0.0546619684732761,0,0.000856202761794435,0.0342062804266228,0.00746514292171813,0.000349447874473094,0.010334503524495,0.0429694671875458,0.667632837008081,0.506809391606193,0.42384344173651
20140,"Arnhem Coast to Gulf of Carpenteria",32,"Sahul Shelf",6,"Central Indo-Pacific",132,140,"Tropical",4.92808716861209e-05,0.0648069912259039,0.032775031845629,0.0243977685936124,2.44281548403025,0.00145150478184001,0.00955246350805048,0.000143765838920404,0.48719587664249,0.0895019381662957,0,0.00137466737732547,0.0169569391607972,0.0082313309081095,0.000314559344926453,0.00421007686644874,0.0735060970093195,0.718872427642565,0.440831567567723,0.468643207179681
20141,"Bonaparte Coast",32,"Sahul Shelf",6,"Central Indo-Pacific",134,141,"Tropical",0.000105440135933798,0.133256316220825,0.0580488621791569,0.0330351338806342,3.02033528421301,0.00120755765467686,0.00566644132196875,0.000242967461204032,0.682884004165208,0.10769497047907,0.000172821967205657,0.00598525689497325,0.00949697429146678,0.00880531937719181,0.000410527141392021,0.0038319452981281,0.0990544024501364,0.511850110003374,0.7932408490947,0.565345376816492
20142,"Torres Strait Northern Great Barrier Reef",33,"Northeast Australian Shelf",6,"Central Indo-Pacific",137,142,"Tropical",0.000228953940743345,0.0294141979875705,0.0168680050940381,0.0224353044160598,2.67738276190206,0.000618296230635131,0.00643975049996547,5.94906215568576e-05,0.654981997388278,0.1606067731828,0,0.00189483028134047,0.0190810030180633,0.00671906901932661,0.000180108310268769,0.00347301185525406,0.0698448855761589,0.782235498773133,0.601027284791474,0.301274285636404
20143,"Central and Southern Great Barrier Reef",33,"Northeast Australian Shelf",6,"Central Indo-Pacific",136,143,"Tropical",0.00281737762671854,0.0390073950259063,0.0188457307584451,0.0201533640813018,3.18796041638009,0.00701035846763189,0.0378656359554698,0.00147044481105154,0.604749390240927,0.256369076315545,0,0.00158008546953643,0.0216364017461035,0.0136908344473225,0.000815458575647987,0.0155820362650269,0.170396381878985,0.873637319704589,0.882698227265841,0.219634894908113
20144,"Exmouth to Broome",34,"Northwest Australian Shelf",6,"Central Indo-Pacific",110,144,"Tropical",7.97722649971296e-05,0.0588545274446679,0.0307515089806234,0.0119203361900016,3.72760606423771,0.00028462705270159,0.0105313351941095,0.000239702352646992,0.926095118180189,0.198798141639645,0.000190119329831674,0.0104421276578863,0.00126227339490993,0.000352013408657249,8.25474068180619e-06,0.00228547996721967,0.177037529176011,0.204704722347428,1.54447387470805,0.54929458535106
20145,"Ningaloo",34,"Northwest Australian Shelf",6,"Central Indo-Pacific",111,145,"Tropical",2.25661131947099e-05,0.00654290471242221,0.00504176561332361,0.00303808459171987,3.89204983665342,4.74074735917458e-05,0.0012854047899017,1.71588821400585e-05,1.09563437052006,0.233258407921629,0.000176436410734447,0.0588351644633757,0.00152731934716494,1.71042690667671e-05,5.63380052128168e-07,0.000967939041569141,0.160187590760793,0.0326137034100226,1.71187686259921,0.580959052384743
20146,"Tonga Islands",35,"Tropical Southwestern Pacific",6,"Central Indo-Pacific",146,146,"Tropical",0.000280300724267641,0.00163516320058299,0.00222299016053943,0.00146437333999571,3.88448280425612,3.37376045778397e-05,0.00103302041589177,4.985084359818e-05,1.22779906504213,0.0805137414871612,0,0,0.00108920836357025,0.000140201076866812,2.08833945105441e-05,0.00156226015548492,0.0499524473347632,0.00777866978238979,1.87500503997832,0.633901800119931
20148,"Vanuatu",35,"Tropical Southwestern Pacific",6,"Central Indo-Pacific",147,148,"Tropical",0.000849632457847797,0.00183390296661378,0.00171998242940757,0.00883376762388171,3.81095975165122,8.45425419785812e-05,0.000423623470747892,1.1696934397342e-05,1.22379798947887,0.0920762231662441,0,0.000100564241946724,0.0124490472426667,4.28211921926491e-05,7.0074887422368e-06,0.00290833198494113,0.0550088347262522,0.00577467520914676,1.76134133783089,0.643695733449317
20149,"New Caledonia",35,"Tropical Southwestern Pacific",6,"Central Indo-Pacific",145,149,"Tropical",0.00145000032798157,0.00293401331507113,0.00196756861231465,0.00205763753647381,3.50608335308323,0.000126955216424371,0.00174176473038606,0.000127155048867067,1.21217125144098,0.140476659232737,0,0,0.00210243948168926,0.00010734242444678,4.49326856932409e-06,0.00286334906039886,0.09071470530605,0.0389927324457754,1.41697092126766,0.591274340390802
