"ECO_CODE","ECOREGION","PROV_CODE","PROVINCE","RLM_CODE","REALM","ALT_CODE","ECO_CODE_X","Lat_Zone","artisanal_fishing_combo","demersal_destructive_fishing_combo","demersal_nondest_high_bycatch_combo","demersal_nondest_low_bycatch_combo","inorganic_combo","night_lights_combo","ocean_acidification_combo","oil_rigs_combo","pelagic_high_bycatch_combo","pelagic_low_bycatch_combo","plumes_fert_combo","plumes_pest_combo","population_combo","sst_combo","uv_combo","global_cumul_impact_2008_all_layers_except_shipping_oceanpollution_invasives"
20097,"Cargados Carajos/Tromelin Island",20,"Western Indian Ocean",5,"Western Indo-Pacific",83,97,"Tropical",9.78351336993746e-08,0.0637890977330619,0.030355937127559,0.0315889319219551,0,0,1.08896697850927,0,0.00634943895930567,0.0243417777120768,0,0,5.44874900420434e-05,0.54564514694671,0.631779371086885,2.42287126538861
20098,"Mascarene Islands",20,"Western Indian Ocean",5,"Western Indo-Pacific",85,98,"Tropical",0.000131947643458205,0.00559462008994689,0.00468836141191498,0.0128305602052209,0.000915603879569686,0.000330965166402159,1.2060399549772,0,0,0.0186488052271524,0.000581449713146913,0.000314467219274804,0.000862882244117731,0.445072426730917,0.672628483050809,2.36864052807619
20099,"Southeast Madagascar",20,"Western Indian Ocean",5,"Western Indo-Pacific",87,99,"Tropical",0.000377821068466112,0.0408962909380044,0.00922858367595989,0.0119568743177145,0.00433749787039739,6.59878456928244e-06,0.782832085679476,0,0,0.00918591015422216,0.000220947559634995,4.41609441859611e-06,0.0034255198140224,0.410409395254536,0.486012651265089,1.75889459334264
20100,"Western and Northern Madagascar",20,"Western Indian Ocean",5,"Western Indo-Pacific",91,100,"Tropical",0.000671146774929843,0.0430588769752165,0.0120894984320833,0.0148699740509493,0.00456848195907843,0.000116892285309307,0.821040159866597,0,0.0010599701095714,0.0111122777072036,0.000538114868022656,2.64099639810997e-05,0.00600957177361942,0.386788643207971,0.473632840259685,1.7755828601841
20101,"Bight of Sofala/Swamp Coast",20,"Western Indian Ocean",5,"Western Indo-Pacific",90,101,"Tropical",0.000122297904976477,0.0217160088963512,0.0018038161795729,0.00178312043802262,0.00611581778824623,3.93538145454729e-05,0.398653525163889,0,0,0.00128423941525372,0.00207090217818683,0.000558833818746309,0.00369598410986625,0.330127349134114,0.205100994411267,0.97307224365395
20102,"Delagoa",20,"Western Indian Ocean",5,"Western Indo-Pacific",84,102,"Tropical",0.00032511402841171,0.0178041562683805,0.00175116843738853,0.00440439330767681,0.00220857308653122,0.000118663026905087,0.596723010016501,0,0.00110578917608702,0.00170436417739737,0.00117925522837064,0.000337895727556788,0.00388573314736022,0.486545095854263,0.298413467778307,1.4165066781618
20103,"Western India",21,"West and South Indian Shelf",5,"Western Indo-Pacific",100,103,"Tropical",0.000396414510005999,0.107847491992836,0.0715603335357955,0.0351610117472334,0.0113502737914133,0.000930669765029808,0.327732497412406,0.000351125027009617,0,0.00210551442038366,0.0116586541409062,0.000923696167869851,0.00544412981311353,0.322139677892783,0.214466032475136,1.11206752317079
20104,"South India and Sri Lanka",21,"West and South Indian Shelf",5,"Western Indo-Pacific",99,104,"Tropical",0.000726953653684952,0.0862807725882423,0.0698032596558747,0.0519644116132302,0.0115987108315682,0.00120039783896392,0.853483353699848,0,0.589186864697858,0.0253459331320755,0.0120100701803963,0.000494362479733641,0.00788582845740971,0.631176861221197,0.503280490569434,2.84443827659715
20105,"Maldives",22,"Central Indian Ocean Islands",5,"Western Indo-Pacific",102,105,"Tropical",0.00117400315167149,0.0435586928956322,0.0226622093635531,0.0414323829391691,2.6099434354871e-05,0.0003702372649744,1.10522508881206,0,0.000143568726355873,0.0507202332882091,1.58109585033945e-07,7.31209871720281e-10,0.00429163311754613,0.930546673888029,0.648695504775477,2.84884649029674
20106,"Chagos",22,"Central Indian Ocean Islands",5,"Western Indo-Pacific",101,106,"Tropical",0,0.00166858313910534,0.00146581790524558,0.00816047411081706,0,8.64616010428361e-05,1.10681047182007,0,6.45526088174328e-06,0.0123132011755371,0,0,0,0.865210118536797,0.669946946460001,2.66566853588638
20107,"Eastern India",23,"Bay of Bengal",5,"Western Indo-Pacific",103,107,"Tropical",0.000256258579278864,0.0795434835751258,0.0491235569388764,0.0315048184252047,0.011878210711252,0.000480617815143952,0.441070709079394,8.64788369287738e-05,0.0163650451919002,0.0042618511832997,0.0118062984220952,0.000863393918313719,0.00348877671378285,0.502957494222121,0.25661254565358,1.41029953859893
20108,"Northern Bay of Bengal",23,"Bay of Bengal",5,"Western Indo-Pacific",104,108,"Tropical",0.00061357851223396,0.0905247112830618,0.070034413241853,0.0267024547733665,0.00871395511044678,0.000123891984013841,0.260833799875732,3.71041839819525e-06,0.00192512626875147,0.00159098615869485,0.00806735082114063,0.00111061532555773,0.00724707288559094,0.26745890367839,0.174966133910715,0.919916704091933
20109,"Andaman and Nicobar Islands",24,"Andaman",5,"Western Indo-Pacific",105,109,"Tropical",0.000303814967214866,0.0972459504451381,0.0818720343884479,0.0398269192665804,0.000743555144223925,0.000131139452937705,1.04301094673218,0,0.0130835490316385,0.00865219517992688,0.00115084651110451,6.58733301861932e-06,0.00532840468537044,1.10813960399545,0.633884064082051,3.0333796065331
20110,"Andaman Sea Coral Coast",24,"Andaman",5,"Western Indo-Pacific",106,110,"Tropical",0.00326152550753236,0.387710147304164,0.275563364257385,0.129590624787691,0.00781219444431646,0.00162530424845609,0.613062639116274,6.26494450303328e-05,0.00126322098571892,0.00249859378189889,0.00710584112477608,0.00079483164278781,0.0245419913666905,0.444862229107103,0.32969001344457,2.22944517098141
20111,"Western Sumatra",24,"Andaman",5,"Western Indo-Pacific",107,111,"Tropical",0.00271676939702389,0.0963728189805987,0.0841032604034962,0.0561523743107033,0.00687922604782426,0.000163820356570409,0.852859525123006,0,0.00228316048325192,0.00715368565047451,0.00500180963236771,0.000505247061246521,0.00931165352424172,0.197673169554433,0.483402525371372,1.80457904606887
20112,"Gulf of Tonkin",25,"South China Sea",6,"Central Indo-Pacific",116,112,"Tropical",0.000772737026471675,0.108259186185342,0.0976325572659522,0.0248769848567785,0.00818016391067774,0.00136461918246484,0.183152035112462,0.000112123931763733,0.00321213079525363,0.000985623489243242,0.0150934002266277,0.00198075617936763,0.00881987840693798,0.169214760620279,0.0927782279851101,0.716435185183883
20113,"Southern China",25,"South China Sea",6,"Central Indo-Pacific",118,113,"Tropical",0.000815946688449564,0.253960740290815,0.231270701174847,0.0658540541884691,0.0123249371876253,0.00356244860851302,0.274651126538417,0.000162485525298739,0.0073347147035231,0.00160622594018635,0.0144315920293946,0.00181491134584495,0.0141163466679839,0.403597178141861,0.180523127584731,1.46602654102592
20114,"South China Sea Oceanic Islands",25,"South China Sea",6,"Central Indo-Pacific",117,114,"Tropical",0,0.138810012758392,0.192301736131707,0.0971744602531927,0,6.30431583212621e-06,1.10909096488135,0,0.0114610643248059,0.0445458974604211,0,0,0,0.69127431888257,0.592373978083677,2.87703873895466
20115,"Gulf of Thailand",26,"Sunda Shelf",6,"Central Indo-Pacific",113,115,"Tropical",0.00126903552370255,0.217547244882774,0.169569078112755,0.0790129618732299,0.0107866742409005,0.00218741000927918,0.21913365245228,0.000296038369824409,4.4427760749589e-05,0.00295402321494056,0.0125414263982087,0.00278048532464367,0.0111934507822704,0.207549230583071,0.17656657436074,1.11343171791101
20116,"Southern Vietnam",26,"Sunda Shelf",6,"Central Indo-Pacific",114,116,"Tropical",0.00071697366365872,0.278601489735484,0.252510307381464,0.0908672770580686,0.0132060522734513,0.00162957309372802,0.32561438974919,0.00178936408505614,0.00149687345424843,0.0062399666860904,0.0209006920087408,0.0038108429734245,0.0123096745767252,0.146267926188262,0.180626108951778,1.33658751256814
20117,"Sunda Shelf/Java Sea",26,"Sunda Shelf",6,"Central Indo-Pacific",115,117,"Tropical",0.00269258828472454,0.374875139219995,0.271530949698481,0.152421965596196,0.0107840457850278,0.000734746065089119,0.412598442341963,0.000989473249168198,0.00555930060881627,0.0274287869718671,0.0124606134154291,0.00190824835143498,0.0107894213795463,0.276607974998646,0.289054381590653,1.8504360795597
20118,"Malacca Strait",26,"Sunda Shelf",6,"Central Indo-Pacific",112,118,"Tropical",0.00125733094501068,0.242518030839648,0.17686173053379,0.0949974843205775,0.0248236243941143,0.00438459231167312,0.250656044868331,0.000106002601711823,0.000683470244976602,0.00266249792674261,0.0390721365864758,0.00648168928603597,0.0279008233760925,0.111973616853288,0.15840936411939,1.14278844135106
20119,"Southern Java",27,"Java Transitional",6,"Central Indo-Pacific",109,119,"Tropical",0.00512521330851987,0.0705242285410178,0.0571131219406839,0.0406876955206701,0.0136393945971092,0.000561468146562771,0.889145973708086,0.000569651934350934,0.00112267538013075,0.00748799044202199,0.00901355947940965,0.00161780043717711,0.00844690719577509,0.131243581749794,0.504360394957788,1.7406596582195
20120,"Cocos-Keeling/Christmas Island",27,"Java Transitional",6,"Central Indo-Pacific",108,120,"Tropical",3.85230719339025e-05,0.0018008936329695,0.00429077965597838,0.00430730304561389,2.13111021948079e-06,1.13917078175762e-05,1.12346312232047,0,1.79295726891377e-05,0.00413619998386025,0,0,0.000122145565875528,1.01082226094485,0.720378957065005,2.86939164431301
20121,"South Kuroshio",28,"South Kuroshio",6,"Central Indo-Pacific",119,121,"Tropical",0.000947431217904335,0.113502169055679,0.112228791680757,0.0683383832619589,0.00142695992980975,0.000882014827499379,1.15626533925292,0,0.0208413229753666,0.028429686957081,0.0015188161953552,0.000194020275903318,0.00483306915958404,1.03299627405745,0.670934725397297,3.21333900591147
20122,"Ogasawara Islands",29,"Tropical Northwestern Pacific",6,"Central Indo-Pacific",141,122,"Tropical",3.3262821203155e-07,0.0451422702875407,0.0711015188557023,0.0580577716790845,7.17779618049496e-06,1.85002469298571e-05,1.18816395524662,0,0.00751377470228482,0.030563937941516,0,0,0.000193103225189222,1.61370239475909,0.711888011046463,3.72635275525117
20123,"Mariana Islands",29,"Tropical Northwestern Pacific",6,"Central Indo-Pacific",140,123,"Tropical",0.000283623121773328,0.00265541630140286,0.00848128762771514,0.0209172008100529,0.000268358071405279,0.000174415930044654,1.17351379033075,0,0,0.0286047920547668,0,0,0.000547099826090573,1.40719791910454,0.682386448406392,3.32503035770061
20124,"East Caroline Islands",29,"Tropical Northwestern Pacific",6,"Central Indo-Pacific",139,124,"Tropical",0.000225104308776653,0.00229373503351468,0.00615098318062249,0.0116600120512789,2.42188404615354e-05,2.1352605260151e-05,1.13683675256851,0,0,0.0154396580923109,0,0,0.000674731214906566,1.01671670379633,0.65335825404631,2.84340150810779
20125,"West Caroline Islands",29,"Tropical Northwestern Pacific",6,"Central Indo-Pacific",142,125,"Tropical",0.000427073652198247,0.00274893729232932,0.00783886367175673,0.0101879350296628,4.40476492677511e-05,7.46780472642544e-05,1.16051763878808,0,0.000215988096990479,0.0114296557191717,1.74892610620582e-06,5.306335826036e-07,0.000723215972412065,0.751316015103452,0.7275841419388,2.67311047271122
20126,"Palawan/North Borneo",30,"Western Coral Triangle",6,"Central Indo-Pacific",125,126,"Tropical",0.00443860582664198,0.184063025283414,0.212274716965683,0.0959682342037831,0.00926107370736783,0.000917828062597636,0.646859940811979,0.000765446064169227,0.00385030165817245,0.0233569309403957,0.00836524930312117,0.00105392277802887,0.0231252995672119,0.273675941966164,0.300447818675161,1.78842433589364
20127,"Eastern Philippines",30,"Western Coral Triangle",6,"Central Indo-Pacific",121,127,"Tropical",0.0124188930583292,0.115318284949007,0.207475581357579,0.119739312846387,0.0186997695650573,0.00160972258229429,0.879559778682291,0,0.00129246599566788,0.0458189169245252,0.0113731489717961,0.00147460997907816,0.0318590046723782,0.637756056207166,0.454943226285384,2.53933876975711
20128,"Sulawesi Sea/Makassar Strait",30,"Western Coral Triangle",6,"Central Indo-Pacific",127,128,"Tropical",0.0020561536738414,0.182269510619504,0.13420342014308,0.110066792122689,0.00791866322298157,0.000592089828593672,0.836493604547975,6.19065568210537e-05,0.00270589330991096,0.0424637085601175,0.0060304930814104,0.000434739709306275,0.0116071205668638,0.293724655384543,0.446346308506865,2.07697506001692
20129,"Halmahera",30,"Western Coral Triangle",6,"Central Indo-Pacific",122,129,"Tropical",0.000845425767262289,0.124852179305097,0.110167518272931,0.13492351681836,0.0046052114382902,0.000201398356381201,0.956749598952707,0,0.00347361477874574,0.0494358247178872,0.00134280225567367,3.02680213071457e-05,0.0198434890047558,0.384163987189772,0.509379012032049,2.30001384632115
20130,"Papua",30,"Western Coral Triangle",6,"Central Indo-Pacific",126,130,"Tropical",0.000718799406292659,0.0875888113867476,0.086908916895817,0.0780339260425684,0.00523798410260176,0.000133226338627425,0.743902863410734,1.69055596264535e-07,0.00157776385137255,0.0379483159943934,0.00154860698469028,7.20159531928889e-05,0.0119016518994587,0.442527352444985,0.404452782026931,1.90255318568208
20131,"Banda Sea",30,"Western Coral Triangle",6,"Central Indo-Pacific",120,131,"Tropical",0.00258398684515167,0.155046206392079,0.103412781719652,0.099263207697515,0.00693984577543547,0.000240001840363664,0.949935282475994,0,0.00307223049389948,0.0484709519786211,0.00593891970462367,0.000375988947885415,0.0189946852022486,0.123120183124491,0.482823149103255,2.00021742164112
20132,"Lesser Sunda",30,"Western Coral Triangle",6,"Central Indo-Pacific",123,132,"Tropical",0.00559117142377587,0.11429303436853,0.0829217034700581,0.0582432428943247,0.0119051686567461,0.00070334323628068,0.956536569265543,0,0.00184805194131518,0.0115246246292208,0.00944632333849333,0.000684940604497163,0.0205571405899881,0.0617132987632859,0.506131976403981,1.84210059023411
20133,"Northeast Sulawesi",30,"Western Coral Triangle",6,"Central Indo-Pacific",124,133,"Tropical",0.00234735495577114,0.203671204797347,0.159385416674265,0.125865608551855,0.0156969876598291,0.000388517190720706,0.553145851345275,0,0.00218588779313061,0.0242591286888589,0.0161238304433734,0.000897830821993769,0.0268403007768297,0.0653729222740013,0.129633964219002,1.325814808002
20134,"Bismarck Sea",31,"Eastern Coral Triangle",6,"Central Indo-Pacific",128,134,"Tropical",0.00194997745390031,0.00800951446405766,0.00542623244674054,0.0360211632184679,0.00280670961033552,9.09825177731727e-05,0.873486113006167,0,0,0.0519001460374278,0.000260129669749323,4.43304844626669e-05,0.00897764637758494,0.681461220103469,0.454282605815574,2.12471677331625
20135,"Solomon Archipelago",31,"Eastern Coral Triangle",6,"Central Indo-Pacific",129,135,"Tropical",0.00178858686224851,0.0113596783399497,0.00806668171250339,0.0571538938079219,0.000906825942144422,2.35790820613579e-05,1.07827406729215,0,0.000957830884659298,0.0833801885638712,8.34511816948208e-05,1.33399377808978e-05,0.00686148824861116,1.11533414605148,0.569883614170887,2.93408737545451
20136,"Solomon Sea",31,"Eastern Coral Triangle",6,"Central Indo-Pacific",130,136,"Tropical",0.00267295266803429,0.00849673058935567,0.00438477423654211,0.0500760539241912,0.00268106507405895,3.54318248579322e-05,0.967647704940037,0,0,0.0749263694568603,0.000482015680788473,5.2841505873574e-05,0.00996954091647603,0.151990800517188,0.515681546850728,1.78909782865786
20137,"Southeast Papua New Guinea",31,"Eastern Coral Triangle",6,"Central Indo-Pacific",131,137,"Tropical",0.00132745906257605,0.00277237995636479,0.00229314038219612,0.0464580429237136,0.00215147403629372,0.000109279302541981,0.972214713810934,0,0.000353274696726087,0.0673742465944324,0.00127018145489631,7.93148832217279e-05,0.00526862113409108,0.00556810876757294,0.505920656188415,1.61316089433124
20138,"Gulf of Papua",32,"Sahul Shelf",6,"Central Indo-Pacific",135,138,"Tropical",0.000445439116945234,0.00955594471059653,0.00408088557741719,0.0121915367904034,0.00815784834181208,2.63713134105006e-05,0.314031871104252,0,0.000387749746320258,0.0119612967212122,0.00347705854880425,0.00025053658570018,0.0136099840229039,0.0004507073115052,0.169918430028783,0.548545659845441
20139,"Arafura Sea",32,"Sahul Shelf",6,"Central Indo-Pacific",133,139,"Tropical",0.000136019839814823,0.19965097339789,0.131933171494878,0.0773884461392945,0.00368103148343066,2.17695395521021e-05,0.313706752843283,0,0.000532735328347522,0.0213075066571353,0.00536035836996506,0.000263406423676519,0.00663074677837594,0.0180015492996707,0.229981172022635,1.00859563932868
20140,"Arnhem Coast to Gulf of Carpenteria",32,"Sahul Shelf",6,"Central Indo-Pacific",132,140,"Tropical",2.37282244325626e-05,0.0302446151160224,0.0148813121569507,0.0114077625331988,0.000668999386753378,7.48702949126345e-05,0.221452178159436,0,0.000643724127097044,0.00797085585955881,0.00338271269280554,0.000111543217206565,0.00189239365025486,0.0130135672414144,0.202715086479981,0.508483349670109
20141,"Bonaparte Coast",32,"Sahul Shelf",6,"Central Indo-Pacific",134,141,"Tropical",4.9713985995358e-05,0.05678343236604,0.0241192894911886,0.0141207051277039,0.000549812660555212,0.000113082176160658,0.284025237325552,7.09985598583819e-05,0.00256359232515548,0.00409616396549276,0.00454404007310666,0.000244440913915757,0.0018030808355464,0.00811637003656888,0.232364724713026,0.633564684995627
20142,"Torres Strait Northern Great Barrier Reef",33,"Northeast Australian Shelf",6,"Central Indo-Pacific",137,142,"Tropical",0.000168640927165346,0.0214891811196919,0.0119855967239931,0.0164005253572327,0.000446892754925963,7.52996758694701e-05,0.464415311782159,0,0.00138239154963726,0.0139621115766299,0.00446009786173762,0.00011605774963623,0.00282751971580493,0.000476102263167488,0.206700481261649,0.744906210212299
20143,"Central and Southern Great Barrier Reef",33,"Northeast Australian Shelf",6,"Central Indo-Pacific",136,143,"Tropical",0.000920158834571127,0.0127924569187163,0.0060104288188916,0.00661411124358368,0.00229331669621999,0.000579089300041154,0.192545852250051,0,0.000517105681339529,0.00710646245638052,0.00438296094900812,0.000246332590236041,0.00544456002882476,0.142891153894808,0.0662544844490862,0.448598474585766
20144,"Exmouth to Broome",34,"Northwest Australian Shelf",6,"Central Indo-Pacific",110,144,"Tropical",5.23490937982512e-05,0.0368769395361172,0.0187915558130483,0.00750352959878505,0.000176883276875219,0.000159553014078288,0.565077099177793,0.000127910058163777,0.00655925147087402,0.000799394962475714,0.000174487398978472,3.9516637203345e-06,0.00144475531622347,0.101566141708806,0.329513991320766,1.06882779393446
20145,"Ningaloo",34,"Northwest Australian Shelf",6,"Central Indo-Pacific",111,145,"Tropical",1.98991653352594e-05,0.00578654119205462,0.00433072556781149,0.00268747980494868,4.11042234008624e-05,2.24607632006402e-05,0.93793969346396,0,0.0518079222166677,0.00135205378895399,8.99684476391045e-05,3.23531465717347e-06,0.000772194011979638,0.224917894327772,0.500808151120603,1.73057932447265
20146,"Tonga Islands",35,"Tropical Southwestern Pacific",6,"Central Indo-Pacific",146,146,"Tropical",0.000283995692016875,0.00266892617847772,0.00341080685378464,0.0022693670764675,3.44383401993357e-05,7.7056713006855e-05,1.22611441031575,0,0,0.0016799923283827,0.000134308520776875,1.72590826678878e-05,0.00172642669734177,1.59835498449884,0.646224295333932,3.48299626585469
20148,"Vanuatu",35,"Tropical Southwestern Pacific",6,"Central Indo-Pacific",147,148,"Tropical",0.00085263979670771,0.00413370025611153,0.00398993589350209,0.0212240012013741,8.58469447360341e-05,1.4734860157538e-05,1.21278003870255,0,0.000293726085310219,0.031891377918387,3.81322235907799e-05,7.41767858195278e-06,0.00310151551970508,1.33772044244946,0.641698921210157,3.25783242812358
20149,"New Caledonia",35,"Tropical Southwestern Pacific",6,"Central Indo-Pacific",145,149,"Tropical",0.001438183657665,0.00764004529720653,0.00490943807773566,0.00520040630279563,0.000128920112632299,0.000135261232003731,1.1925551233826,0,0,0.00497393997184693,0.000159813398901374,1.71163830070539e-05,0.00303747601904429,0.378000146548635,0.561783896814849,2.15997976727258
20150,"Coral Sea",35,"Tropical Southwestern Pacific",6,"Central Indo-Pacific",143,150,"Tropical",0,0.00307134551458743,0.00091961737157061,0.0335053226375613,0,0,1.14431299309545,0,0.00233096835050525,0.0451143840803542,0,0,0,0.16626033225769,0.532656599409405,1.92817156276292
20151,"Lord Howe and Norfolk Islands",36,"Lord Howe and Norfolk Islands",6,"Central Indo-Pacific",138,151,"Tropical",2.60076605681152e-06,0.0123426745909189,0.00571871552310307,0.0018027215816302,0,6.85800771529664e-06,1.23025262332725,0,0,0.000500942390863938,0,0,7.74038750337158e-05,0.911145779564997,0.731918879998552,2.89376919561415
20153,"Marshall Islands",38,"Marshall, Gilbert and Ellis Islands",7,"Eastern Indo-Pacific",149,153,"Tropical",0.000491567946642327,0.0016413884286384,0.0043772809387862,0.00964063173777801,0,3.56285272640035e-05,1.18401415998747,0,0,0.0151731886912853,0,0,0.0013376507231,1.49143246990728,0.562851517273206,3.27099548982367
20155,"Line Islands",39,"Central Polynesia",7,"Eastern Indo-Pacific",150,155,"Tropical",5.0181336369842e-05,0.00051839577185286,0.000465136078122262,0.00287517733396142,0,5.3871215850746e-06,0.992420584881357,0,0.000197708754618003,0.00360807373030512,6.02182999058057e-06,1.30214378898352e-06,0.000293710780063132,0.359101108136497,0.707783057826654,2.06732584356423
20156,"Phoenix/Tokelau/Northern Cook Islands",39,"Central Polynesia",7,"Eastern Indo-Pacific",151,156,"Tropical",3.65397557476723e-06,0.00062271229568915,0.00147669037107525,0.00552638572610187,0,1.36412613906344e-06,1.1100963719373,0,5.32077845918706e-05,0.00759993265779448,0,0,0.000176339813335348,1.2721327612163,0.696014508168508,3.09370392492785
20157,"Samoa Islands",39,"Central Polynesia",7,"Eastern Indo-Pacific",152,157,"Tropical",0.000296818431651857,0.00875963295154719,0.00516921996065852,0.00173603804628586,0,0.000159355512523264,1.20639949403489,0,0,0.00138054001659487,2.93150239758062e-06,5.07405412809036e-07,0.00171099255300467,1.72922179419534,0.618455713030883,3.57329304662365
20158,"Tuamotus",40,"Southeast Polynesia",7,"Eastern Indo-Pacific",156,158,"Tropical",0.000164163561428656,0.00182117549093106,0.000450035364558052,0.00134318199127914,0,2.60525038375483e-05,1.21768474117256,0,0,0.00198620703058309,0,0,0.00162095915116381,0.744437655328164,0.616038483726386,2.58557265531314
20159,"Rapa-Pitcairn",40,"Southeast Polynesia",7,"Eastern Indo-Pacific",153,159,"Tropical",1.85628076390072e-06,8.63950319704109e-05,0.000298180121240482,0.000687296269025612,0,1.68497941999878e-06,1.21753042231869,0,0,0.000991682293859239,0,0,4.04396089480373e-05,0.832279227966195,0.717979036319836,2.76989622348276
20160,"Southern Cook/Austral Islands",40,"Southeast Polynesia",7,"Eastern Indo-Pacific",155,160,"Tropical",2.90286934523576e-05,0.000668209874816398,0.000320242525522664,0.00109891771557682,0,1.94622749856263e-05,1.22592199894186,0,0,0.00160485806674855,1.02269862113636e-06,2.48130461679791e-07,0.000258530108467085,1.16515302664713,0.726843435015459,3.12191898037874
20161,"Society Islands",40,"Southeast Polynesia",7,"Eastern Indo-Pacific",154,161,"Tropical",0.000825147146300657,0.00311240249895972,0.000336695450033216,0.000679453323985382,7.63234112061426e-05,0.00043499803009614,1.21756765333871,0,0,0.00104670178517447,3.3967408324094e-05,5.55332140837565e-06,0.00198829737416814,1.50009897225049,0.662064283646833,3.38827044629844
20162,"Marquesas",41,"Marquesas",7,"Eastern Indo-Pacific",157,162,"Tropical",0.000125053067422029,0.000675228946551168,0.000369559005878171,0.00178506385557553,0.00011269539202768,1.62854668388751e-05,1.11899947592985,0,0,0.00223884846312825,3.71915488113971e-05,6.86113724860533e-06,0.000684485047372829,0.00716133999505385,0.663006399509281,1.79521848739234
20163,"Easter Island",42,"Easter Island",7,"Eastern Indo-Pacific",159,163,"Tropical",6.32031980734845e-06,0.0116966377633939,0.00576158430415759,0.00600854636737382,0,5.3790837660802e-06,1.06780993347482,0,0,0.00542706655453824,0.000100752078057033,1.08650271735914e-05,8.20910960105599e-05,1.65690916813415,0.712470742277286,3.46628908531357
20164,"Revillagigedos",43,"Tropical East Pacific",8,"Tropical Eastern Pacific",170,164,"Tropical",0,0.00703315779895498,0.0127330640883202,0.00479321496453405,0,3.17131325827114e-06,1.11576363413395,0,0.0246789093145532,0.00753719730812902,9.48423966141499e-06,1.86720794954406e-06,0,0.397275112808917,0.557339027894024,2.12716784112825
20165,"Clipperton",43,"Tropical East Pacific",8,"Tropical Eastern Pacific",164,165,"Tropical",0,0.000442860211079397,0.00378454955211083,0.00242538601223298,0,0,1.0735268448765,0,0.0139202558264419,0.00365543048133068,0,0,0,0.304061852367442,0.764139651108008,2.16595683064709
20166,"Mexican Tropical Pacific",43,"Tropical East Pacific",8,"Tropical Eastern Pacific",167,166,"Tropical",0.000538991807510775,0.0261083426988053,0.00847305717600867,0.00669988725995699,0.00488781279470387,0.000274341759969697,0.77733202989034,0,0.0152774895409724,0.00502802328326892,0.00270875459958371,0.000884497819479155,0.00224593013311642,0.476969887280341,0.476379799385586,1.80380884468191
20167,"Chiapas-Nicaragua",43,"Tropical East Pacific",8,"Tropical Eastern Pacific",163,167,"Tropical",0.000822794994200297,0.0352734380017181,0.0166195887012441,0.0117579868691025,0.00866842177351303,0.000486374685972504,0.60321994003241,0,0.0109931755163725,0.00883552044760557,0.00875062427279943,0.00233370314267086,0.00508813531274604,0.32467402830991,0.426208988571833,1.463732718249
20168,"Nicoya",43,"Tropical East Pacific",8,"Tropical Eastern Pacific",168,168,"Tropical",0.00255713356289052,0.043957911847144,0.0101830916193638,0.0318851947632936,0.00603532468378764,0.00070812301779132,0.810538388107855,0,0.0178340872421473,0.00242142337270723,0.00538831921103914,0.00151919491301221,0.00794451836256591,0.0987946202798602,0.515180808031948,1.55494813971727
20169,"Cocos Islands",43,"Tropical East Pacific",8,"Tropical Eastern Pacific",165,169,"Tropical",0,0.00636568059324702,0.00477625116874568,0.00403006777864785,0,0,0.927753728249534,0,0.0246507091873418,0.0034627029219535,0,0,0,0.00181715034790101,0.673699532373015,1.64655582236121
20170,"Panama Bight",43,"Tropical East Pacific",8,"Tropical Eastern Pacific",169,170,"Tropical",0.00142896671390736,0.0303829428128417,0.00360517285833933,0.0319079576320315,0.00361438868996301,0.000268120412376266,0.495038482693369,0,0.000402484572099788,0.0025361590651001,0.00249094831102676,0.00146692840698925,0.00453956540243678,0.112146761642793,0.340002561608789,1.02983143998118
20171,"Guayaquil",43,"Tropical East Pacific",8,"Tropical Eastern Pacific",166,171,"Tropical",0.00026227050538435,0.0371149739791205,0.0105573247933949,0.044721238054402,0.00357455048739012,0.00063897324963917,0.408038099378259,0,0.00197810330722877,0.00277904152174499,0.00379801701143052,0.00197960823746739,0.00443412586968551,0.0799429988692061,0.322358742061625,0.922178068214005
20172,"Northern Galapagos Islands",44,"Galapagos",8,"Tropical Eastern Pacific",161,172,"Tropical",1.63475762474436e-09,0.00977728333268633,0.00573151717685384,0.0150308032862684,1.16756797885723e-06,0,0.986956217728141,0,0.00313505477004449,0.0142268786018045,1.66962971653934e-07,3.70569044876375e-08,2.04791473594301e-07,0.0486427510886935,0.566608060795197,1.65011014438464
20173,"Eastern Galapagos Islands",44,"Galapagos",8,"Tropical Eastern Pacific",160,173,"Tropical",5.59530492878938e-05,0.0169651560614086,0.00908271315548926,0.021577811682819,0.000190095963884329,3.1845968352878e-05,0.861312581641579,0,0.00187385956852554,0.00946781629049464,0.000317906555458229,7.53088804720693e-05,0.00204259615346744,0.0731717519839277,0.623043894774458,1.61920929163417
20174,"Western Galapagos Islands",44,"Galapagos",8,"Tropical Eastern Pacific",162,174,"Tropical",3.46291893465215e-06,0.00307578041648061,0.00614438884005718,0.0100852789369884,5.87998197247982e-05,0,0.881497285371961,0,7.80158639149522e-05,0.00784126935136197,0.000118078734856225,3.06816678191777e-05,0.000767050997113368,0.0289137328703497,0.698429172897226,1.63704299831032
